temp_out,temp_hi,temp_low,hum_out,dew_pt,wind_speed,wind_dir,wind_run,wind_hi_speed,wind_hi_dir,wind_chill,heat_index,thw_index,bar,rain,rain_rate,heat_dd,cool_dd,temp_in,hum_in,dew_in,heat_in,emc_in,air_density_in,wind_samp,wind_tx,iss_recept,arc_int,datetime
22.1,22.1,22.1,74.0,17.2,1.8,SE,0.11,3.1,S,22.1,22.6,22.6,1013.2,0.0,0.0,0.0,0.003,,54,,,,,11,1,47.8,1,2025-10-30 12:51:00
22.0,22.1,22.0,74.0,17.2,2.2,SE,0.13,5.8,SSE,22.0,22.5,22.5,1013.2,0.0,0.0,0.0,0.003,29.2,55,19.3,30.8,9.85,1.1422,23,1,100.0,1,2025-10-30 12:52:00
22.0,22.0,21.9,74.0,17.2,2.2,ESE,0.13,3.1,SE,22.0,22.5,22.5,1013.2,0.0,0.0,0.0,0.003,29.2,56,19.5,30.8,10.05,1.1421,22,1,95.7,1,2025-10-30 12:53:00
21.9,22.0,21.9,75.0,17.3,2.2,SE,0.13,3.6,SSE,21.9,22.4,22.4,1013.2,0.0,0.0,0.0,0.003,29.1,56,19.4,30.8,10.05,1.1423,22,1,95.7,1,2025-10-30 12:54:00
21.9,21.9,21.9,75.0,17.3,3.6,SSE,0.21,4.5,SSE,21.7,22.4,22.2,1013.2,0.0,0.0,0.0,0.003,29.2,56,19.5,30.8,10.05,1.1421,24,1,100.0,1,2025-10-30 12:55:00
21.9,21.9,21.9,75.0,17.3,2.7,SSE,0.16,4.0,SSE,21.9,22.4,22.4,1013.1,0.0,0.0,0.0,0.002,29.1,55,19.1,30.6,9.85,1.1428,21,1,91.3,1,2025-10-30 12:56:00
21.8,21.9,21.8,76.0,17.4,3.1,S,0.19,4.9,S,21.8,22.4,22.4,1013.1,0.0,0.0,0.0,0.002,28.9,53,18.3,30.2,9.57,1.1448,22,1,95.7,1,2025-10-30 12:57:00
21.8,21.8,21.8,76.0,17.4,2.7,SSE,0.16,4.0,SE,21.8,22.4,22.4,1013.2,0.0,0.0,0.0,0.002,28.7,53,18.1,29.8,9.58,1.1461,22,1,95.7,1,2025-10-30 12:58:00
21.8,21.8,21.7,76.0,17.4,1.8,SSE,0.11,4.5,SE,21.8,22.3,22.3,1013.0,0.0,0.0,0.0,0.002,28.4,54,18.2,29.5,9.75,1.1466,21,1,91.3,1,2025-10-30 12:59:00
21.7,21.8,21.7,77.0,17.5,1.8,E,0.11,4.9,SE,21.7,22.3,22.3,1013.1,0.0,0.0,0.0,0.002,28.2,54,18.0,29.1,9.75,1.1481,23,1,100.0,1,2025-10-30 13:00:00
21.5,21.7,21.3,76.0,17.1,1.3,SSE,4.83,4.5,SSE,21.5,21.9,21.9,1012.7,0.0,0.0,0.0,0.132,24.1,65,17.1,24.8,11.84,1.1646,779,1,56.9,60,2025-10-30 14:00:00
,,,,,0.0,,0.0,0.0,,,,,1012.4,0.0,0.0,,,24.3,65,17.3,25.0,11.83,1.163,0,1,0.0,60,2025-10-30 15:00:00
,,,,,0.0,,0.0,0.0,,,,,1012.4,0.0,0.0,,,23.8,66,17.1,24.6,12.05,1.1653,0,1,0.0,60,2025-10-30 16:00:00
,,,,,0.0,,0.0,0.0,,,,,1012.8,0.0,0.0,,,24.7,66,17.9,25.4,12.02,1.1614,0,1,0.0,60,2025-10-30 17:00:00
,,,,,0.0,,0.0,0.0,,,,,1013.8,0.0,0.0,,,23.7,68,17.5,24.6,12.55,1.1669,0,1,0.0,60,2025-10-30 18:00:00
,,,,,0.0,,0.0,0.0,,,,,1014.8,0.0,0.0,,,23.2,69,17.2,23.9,12.78,1.1707,0,1,0.0,60,2025-10-30 19:00:00
,,,,,0.0,,0.0,0.0,,,,,1015.2,0.0,0.0,,,22.8,68,16.6,23.3,12.55,1.1736,0,1,0.0,60,2025-10-30 20:00:00
,,,,,0.0,,0.0,0.0,,,,,1015.7,0.0,0.0,,,22.5,68,16.3,22.9,12.55,1.1756,0,1,0.0,60,2025-10-30 21:00:00
,,,,,0.0,,0.0,0.0,,,,,1015.0,0.0,0.0,,,22.3,69,16.3,22.7,12.81,1.1756,0,1,0.0,60,2025-10-30 22:00:00
,,,,,0.0,,0.0,0.0,,,,,1014.7,0.0,0.0,,,22.2,69,16.2,22.5,12.81,1.1759,0,1,0.0,60,2025-10-30 23:00:00
,,,,,0.0,,0.0,0.0,,,,,1014.2,0.0,0.0,,,22.0,69,16.0,22.3,12.82,1.1762,0,1,0.0,60,2025-10-31 00:00:00
,,,,,0.0,,0.0,0.0,,,,,1013.3,0.0,0.0,,,21.8,68,15.7,22.0,12.55,1.1763,0,1,0.0,60,2025-10-31 01:00:00
,,,,,0.0,,0.0,0.0,,,,,1012.6,0.0,0.0,,,21.7,67,15.3,21.7,12.33,1.1767,0,1,0.0,60,2025-10-31 02:00:00
,,,,,0.0,,0.0,0.0,,,,,1012.1,0.0,0.0,,,21.4,67,15.0,21.4,12.34,1.1776,0,1,0.0,60,2025-10-31 03:00:00
,,,,,0.0,,0.0,0.0,,,,,1011.6,0.0,0.0,,,21.2,68,15.1,21.2,12.55,1.1775,0,1,0.0,60,2025-10-31 04:00:00
,,,,,0.0,,0.0,0.0,,,,,1011.8,0.0,0.0,,,21.1,68,15.0,21.1,12.55,1.1783,0,1,0.0,60,2025-10-31 05:00:00
,,,,,0.0,,0.0,0.0,,,,,1012.1,0.0,0.0,,,21.0,67,14.6,20.9,12.35,1.1796,0,1,0.0,60,2025-10-31 06:00:00
,,,,,0.0,,0.0,0.0,,,,,1012.1,0.0,0.0,,,20.9,67,14.6,20.9,12.36,1.1798,0,1,0.0,60,2025-10-31 07:00:00
,,,,,0.0,,0.0,0.0,,,,,1011.9,0.0,0.0,,,20.9,66,14.4,20.8,12.15,1.1799,0,1,0.0,60,2025-10-31 08:00:00
,,,,,0.0,,0.0,0.0,,,,,1011.5,0.0,0.0,,,21.1,62,13.5,20.8,11.35,1.1798,0,1,0.0,60,2025-10-31 09:00:00
23.8,25.1,23.4,67.0,17.3,3.1,ENE,11.27,6.7,ENE,23.8,24.6,24.6,1007.6,0.0,0.0,0.0,0.229,26.2,60,17.8,26.8,10.78,1.1494,1318,1,96.3,60,2025-10-31 13:00:00
25.7,26.1,25.1,65.0,18.6,3.1,ENE,11.27,8.0,ENE,25.7,26.5,26.5,1006.4,0.0,0.0,0.0,0.306,26.0,61,17.9,26.7,10.97,1.1487,1335,1,97.6,60,2025-10-31 14:00:00
25.8,26.1,25.4,66.0,18.9,3.1,ENE,11.27,7.2,ENE,25.8,26.7,26.7,1005.7,0.0,0.0,0.0,0.31,25.9,62,18.1,26.7,11.18,1.1478,1338,1,97.8,60,2025-10-31 15:00:00
24.4,25.5,23.7,72.0,19.0,3.1,ENE,11.27,8.5,NE,24.4,25.5,25.5,1005.4,0.0,0.0,0.0,0.252,25.4,65,18.4,26.2,11.79,1.1489,1341,1,98.0,60,2025-10-31 16:00:00
24.1,24.2,23.6,74.0,19.1,3.1,ENE,11.27,9.8,E,24.1,25.2,25.2,1004.8,0.0,0.0,0.0,0.238,24.9,66,18.2,25.7,12.01,1.1506,1336,1,97.7,60,2025-10-31 17:00:00
22.8,23.6,22.3,79.0,18.9,1.8,ENE,6.44,7.2,E,22.8,23.7,23.7,1005.0,0.0,0.0,0.0,0.185,24.4,68,18.2,25.3,12.51,1.1528,1335,1,97.6,60,2025-10-31 18:00:00
22.2,22.3,22.2,78.0,18.2,1.8,NE,6.44,4.9,NE,22.2,22.9,22.9,1004.8,0.0,0.0,0.0,0.162,23.9,69,17.9,24.8,12.75,1.1551,1331,1,97.3,60,2025-10-31 19:00:00
22.1,22.3,21.7,79.0,18.2,0.9,NE,3.22,3.6,E,22.1,22.8,22.8,1005.5,0.0,0.0,0.0,0.155,23.7,69,17.6,24.6,12.76,1.1571,1336,1,97.7,60,2025-10-31 20:00:00
21.4,21.7,21.2,81.0,18.0,0.4,NE,1.61,2.2,NNW,21.4,22.2,22.2,1005.6,0.0,0.0,0.0,0.13,23.6,69,17.5,24.4,12.76,1.1578,1337,1,97.7,60,2025-10-31 21:00:00
21.1,21.4,20.8,83.0,18.1,0.0,NNW,0.0,2.2,NNW,21.1,21.8,21.8,1005.6,0.0,0.0,0.0,0.116,23.4,69,17.4,24.3,12.77,1.1584,1350,1,98.7,60,2025-10-31 22:00:00
20.7,20.8,20.5,85.0,18.1,0.0,WNW,0.0,0.9,NNW,20.7,21.6,21.6,1004.9,0.0,0.0,0.0,0.097,23.3,69,17.3,24.1,12.77,1.1585,1339,1,97.9,60,2025-10-31 23:00:00
20.1,20.6,19.4,87.0,17.8,0.0,SW,0.0,0.9,SW,20.1,20.9,20.9,1004.4,0.0,0.0,0.0,0.072,23.2,69,17.2,23.9,12.78,1.1585,1334,1,97.5,60,2025-11-01 00:00:00
19.1,19.5,18.7,89.0,17.3,0.0,E,0.0,0.9,E,19.1,19.8,19.8,1004.1,0.0,0.0,0.0,0.032,23.0,70,17.2,23.7,13.01,1.1586,1338,1,97.8,60,2025-11-01 01:00:00
19.1,19.5,18.7,89.0,17.3,0.0,E,0.0,0.9,E,19.1,19.8,19.8,1004.1,0.0,0.0,0.0,0.032,23.0,70,17.2,23.7,13.01,1.1586,1338,1,97.8,60,2025-11-01 01:00:00
